filename,xmin,ymin,xmax,ymax,fracture_visible
1244_0503241404_03_WRI-L1_M013.png,263,456,397,545,1
1244_0503241404_03_WRI-L1_M013.png,1,207,55,277,
1244_0503241404_03_WRI-L1_M013.png,127,342,184,394,
1244_0503241404_03_WRI-L1_M013.png,261,448,297,717,
1244_0503241458_03_WRI-L2_M013.png,7,107,62,179,1
1244_0503241458_03_WRI-L2_M013.png,184,510,288,597,1
1244_0503241458_03_WRI-L2_M013.png,170,468,200,724,1
1244_0503241458_03_WRI-L2_M013.png,248,524,291,666,1
1244_0504093418_04_WRI-L1_M013.png,29,253,56,289,1
1244_0504093418_04_WRI-L1_M013.png,194,645,317,708,1
1244_0504093418_04_WRI-L1_M013.png,190,635,205,854,1
1244_0504093418_04_WRI-L1_M013.png,63,489,116,541,1
1244_0504093464_04_WRI-L2_M013.png,15,136,35,165,1
1244_0504093464_04_WRI-L2_M013.png,0,301,20,323,
1244_0504093464_04_WRI-L2_M013.png,131,506,231,560,
1245_0563814812_01_WRI-L1_F011.png,316,589,467,686,1
1245_0563814812_01_WRI-L1_F011.png,5,98,39,146,1
1245_0563814858_01_WRI-L2_F011.png,200,643,325,699,1
1245_0563814858_01_WRI-L2_F011.png,14,98,49,149,1
1245_0565187456_02_WRI-L1_F011.png,92,552,174,619,1
1245_0565187456_02_WRI-L1_F011.png,210,553,376,648,1
1245_0565187456_02_WRI-L1_F011.png,62,1059,120,1192,
1245_0565187456_02_WRI-L1_F011.png,345,524,382,804,1
1245_0565187456_02_WRI-L1_F011.png,209,572,286,792,
1245_0565187485_02_WRI-L2_F011.png,232,528,359,616,
1245_0565187485_02_WRI-L2_F011.png,34,950,100,1074,
1245_0565187485_02_WRI-L2_F011.png,233,534,279,721,1
1245_0565187485_02_WRI-L2_F011.png,320,535,357,678,
1246_0923420491_01_WRI-R1_M012.png,196,496,372,608,
1246_0923420491_01_WRI-R1_M012.png,437,429,501,496,1
1246_0923420491_01_WRI-R1_M012.png,585,1104,626,1172,1
1246_0923420539_01_WRI-R2_M012.png,143,463,369,595,1
1246_0923420539_01_WRI-R2_M012.png,509,1160,567,1228,1
1246_0923420539_01_WRI-R2_M012.png,99,422,271,946,1
1246_0923488695_02_WRI-R1_M012.png,718,31,777,104,1
1246_0923488695_02_WRI-R1_M012.png,283,310,482,432,1
1246_0923488695_02_WRI-R1_M012.png,548,268,610,331,1
1246_0923488746_02_WRI-R2_M012.png,549,136,618,211,1
1246_0923488746_02_WRI-R2_M012.png,313,529,479,623,1
1246_0924102739_03_WRI-R1_M012.png,220,513,413,631,1
1246_0924102739_03_WRI-R1_M012.png,598,83,631,120,1
1246_0924102777_03_WRI-R2_M012.png,433,85,466,124,1
1246_0924102777_03_WRI-R2_M012.png,199,495,382,609,1
1246_0925917610_04_WRI-R1_M012.png,540,1302,598,1377,1
1246_0925917610_04_WRI-R1_M012.png,472,544,533,611,1
1246_0925917610_04_WRI-R1_M012.png,216,599,398,681,1
1246_0925917642_04_WRI-R2_M012.png,249,391,425,502,1
1246_0925917642_04_WRI-R2_M012.png,425,45,484,114,1
1246_0925917642_04_WRI-R2_M012.png,392,437,420,557,1
1247_0469930544_01_WRI-R1_M013.png,655,418,758,544,1
1247_0469930713_01_WRI-R2_M013.png,501,670,573,792,1
1247_0469930877_01_WRI-L1_M013.png,112,173,134,207,1
1247_0469930877_01_WRI-L1_M013.png,30,446,54,472,1
1247_0469930929_01_WRI-L2_M013.png,113,736,137,775,1
1247_0469930929_01_WRI-L2_M013.png,6,892,33,926,
1248_0444529791_01_WRI-R1_M012.png,689,642,784,768,
1248_0444529791_01_WRI-R1_M012.png,238,465,408,560,
1248_0444529825_01_WRI-R2_M012.png,554,602,632,711,
1248_0444529825_01_WRI-R2_M012.png,258,435,398,545,
1248_0444529825_01_WRI-R2_M012.png,265,474,312,668,
1248_0444529825_01_WRI-R2_M012.png,363,489,391,670,
1249_1053528918_01_WRI-L1_F004.png,168,346,274,403,
1249_1053528918_01_WRI-L1_F004.png,10,185,18,203,1
1249_1053528918_01_WRI-L1_F004.png,11,217,32,230,1
1249_1053528956_01_WRI-L2_F004.png,1,35,12,51,
1249_1053528956_01_WRI-L2_F004.png,107,322,195,383,1
1250_0872315102_01_WRI-R1_F011.png,744,505,818,582,
1250_0872315102_01_WRI-R1_F011.png,311,600,505,722,
1250_0872315138_01_WRI-R2_F011.png,275,494,409,601,
1250_0872315138_01_WRI-R2_F011.png,190,426,299,876,
1250_0872315138_01_WRI-R2_F011.png,332,222,533,817,1
1250_0872315138_01_WRI-R2_F011.png,557,88,612,159,1
1250_0872319875_02_WRI-R1_F011.png,286,604,458,702,1
1250_0872319875_02_WRI-R1_F011.png,672,62,710,113,1
1250_0872319932_02_WRI-R2_F011.png,290,556,423,634,1
1250_0872319932_02_WRI-R2_F011.png,612,99,645,138,1
1250_0872897738_03_WRI-R1_F011.png,730,358,765,427,1
1250_0872897738_03_WRI-R1_F011.png,306,607,486,701,1
1250_0872897774_03_WRI-R2_F011.png,600,319,635,362,
1250_0872897774_03_WRI-R2_F011.png,632,160,663,231,
1250_0872897774_03_WRI-R2_F011.png,386,469,533,590,
1250_0873497874_04_WRI-R1_F011.png,349,609,533,699,
1250_0873497874_04_WRI-R1_F011.png,746,772,840,893,
1250_0873497916_04_WRI-R2_F011.png,581,743,648,863,1
1250_0873497916_04_WRI-R2_F011.png,400,607,536,694,1
1250_0874610040_05_WRI-R1_F011.png,254,437,444,592,1
1250_0874610040_05_WRI-R1_F011.png,595,202,663,276,1
1250_0874610040_05_WRI-R1_F011.png,258,503,303,659,1
1250_0874610040_05_WRI-R1_F011.png,415,484,438,609,1
1250_0874610117_05_WRI-R2_F011.png,491,95,558,167,1
1250_0874610117_05_WRI-R2_F011.png,226,411,369,509,1
1250_0874610117_05_WRI-R2_F011.png,222,450,268,694,
1251_1008286465_01_WRI-R1_F011.png,535,70,563,107,
1251_1008286465_01_WRI-R1_F011.png,550,884,578,954,1
1251_1008286500_01_WRI-R2_F011.png,372,141,397,173,1
1251_1008286500_01_WRI-R2_F011.png,424,883,450,955,1
1251_1036381107_02_WRI-L1_F012.png,33,154,92,222,1
1251_1036381121_02_WRI-L2_F012.png,70,76,128,150,
1252_0608855023_01_WRI-L1_M012.png,61,311,89,351,
1252_0608855023_01_WRI-L1_M012.png,19,386,40,401,1
1252_0608855023_01_WRI-L1_M012.png,279,314,309,345,1
1252_0608855061_01_WRI-L2_M012.png,114,229,137,269,1
1252_0608855061_01_WRI-L2_M012.png,68,259,86,273,1
1252_0608855061_01_WRI-L2_M012.png,246,392,364,795,1
1252_0608855061_01_WRI-L2_M012.png,177,375,324,453,1
1253_0580726402_01_WRI-R1_F007.png,479,645,532,712,1
1253_0580726402_01_WRI-R1_F007.png,183,489,296,543,1
1253_0580726437_01_WRI-R2_F007.png,221,413,303,473,
1253_0580726437_01_WRI-R2_F007.png,359,13,380,40,
1253_0580726437_01_WRI-R2_F007.png,395,91,415,161,1
1253_0593767958_02_WRI-L1_F007.png,26,294,69,368,1
1253_0593768004_03_WRI-L2_F007.png,0,186,28,248,
1253_0593768004_03_WRI-L2_F007.png,43,234,127,493,
1254_0771414135_01_WRI-R2_M009.png,426,593,567,732,
1254_0771414135_01_WRI-R2_M009.png,471,615,615,749,
1254_0771414135_01_WRI-R2_M009.png,449,1473,514,1536,1
1254_0771414248_01_WRI-R1_M009.png,172,550,302,633,1
1254_0771414248_01_WRI-R1_M009.png,360,513,451,600,
1254_0771414248_01_WRI-R1_M009.png,528,1422,587,1482,
1254_0771414248_01_WRI-R1_M009.png,441,497,544,743,
1254_0771414248_01_WRI-R1_M009.png,72,426,193,710,
1254_0772001682_02_WRI-R1_M009.png,282,651,417,738,1
1254_0772001682_02_WRI-R1_M009.png,487,630,575,705,1
1254_0772001682_02_WRI-R1_M009.png,703,393,735,469,1
1254_0772001745_02_WRI-R2_M009.png,302,783,388,876,1
1254_0772001745_02_WRI-R2_M009.png,499,270,556,339,1
1254_0772609137_03_WRI-R1_M009.png,264,471,399,572,1
1254_0772609137_03_WRI-R1_M009.png,468,468,554,536,
1254_0772609137_03_WRI-R1_M009.png,655,15,687,60,1
1254_0772609277_03_WRI-R2_M009.png,244,499,347,596,1
1254_0772609277_03_WRI-R2_M009.png,496,18,554,92,1
1254_0773211265_04_WRI-R1_M010.png,179,572,317,702,1
1254_0773211265_04_WRI-R1_M010.png,382,545,473,624,1
1254_0773211265_04_WRI-R1_M010.png,498,43,530,88,1
1254_0773211318_04_WRI-R2_M010.png,196,420,294,526,1
1254_0773211318_04_WRI-R2_M010.png,352,856,383,894,1
1254_0774155465_05_WRI-R1_M010.png,340,502,433,585,1
1254_0774155465_05_WRI-R1_M010.png,164,518,291,623,
1254_0774155465_05_WRI-R1_M010.png,508,387,566,458,
1254_0774155465_05_WRI-R1_M010.png,267,474,313,689,
1254_0774155465_05_WRI-R1_M010.png,165,535,193,744,
1254_0774155465_05_WRI-R1_M010.png,334,473,370,623,1
1254_0774155465_05_WRI-R1_M010.png,406,496,442,749,1
1254_0774155502_05_WRI-R2_M010.png,154,579,266,678,1
1254_0774155502_05_WRI-R2_M010.png,337,184,397,257,1
1254_0774155502_05_WRI-R2_M010.png,245,523,276,858,1
1254_0774155502_05_WRI-R2_M010.png,148,547,183,801,1
1255_0685664025_01_WRI-L1_F007.png,44,776,85,843,1
1255_0685664025_01_WRI-L1_F007.png,325,459,474,516,1
1255_0685664132_01_WRI-L2_F007.png,5,58,22,86,
1255_0685664132_01_WRI-L2_F007.png,184,314,321,396,1
1255_0686954784_02_WRI-L1_F007.png,5,104,46,174,1
1255_0686954784_02_WRI-L1_F007.png,289,347,437,440,1
1255_0686954817_02_WRI-L2_F007.png,32,877,74,951,1
1255_0686954817_02_WRI-L2_F007.png,190,379,321,481,1
1255_0687811420_03_WRI-L1_F007.png,50,138,73,171,
1255_0687811420_03_WRI-L1_F007.png,2,851,24,865,
1255_0687811420_03_WRI-L1_F007.png,254,397,404,516,
1255_0687811420_03_WRI-L1_F007.png,264,469,324,660,
1255_0687811420_03_WRI-L1_F007.png,385,452,401,554,1
1255_0687811480_03_WRI-L2_F007.png,145,102,166,137,1
1255_0687811480_03_WRI-L2_F007.png,5,864,28,878,1
1255_0687811480_03_WRI-L2_F007.png,207,475,338,593,1
1255_0687811480_03_WRI-L2_F007.png,211,518,249,695,1
1256_0603633398_01_WRI-L1_M005.png,8,723,65,798,
1256_0603633398_01_WRI-L1_M005.png,215,540,313,608,
1256_0603633398_01_WRI-L1_M005.png,104,510,177,556,
1256_0603633439_01_WRI-L2_M005.png,23,716,76,787,
1256_0603633439_01_WRI-L2_M005.png,163,489,239,537,
1257_1121868996_01_WRI-L1_M013.png,36,402,53,432,
1257_1121868996_01_WRI-L1_M013.png,4,773,24,783,
1257_1121868996_01_WRI-L1_M013.png,329,430,473,553,1
1257_1121868996_01_WRI-L1_M013.png,172,513,247,584,1
1257_1121869070_02_WRI-L2_M013.png,61,265,75,297,1
1257_1121869070_02_WRI-L2_M013.png,103,985,130,1006,1
1257_1121869070_02_WRI-L2_M013.png,308,466,435,578,
1257_1121869070_02_WRI-L2_M013.png,370,532,462,610,
1257_1122391687_03_WRI-L1_M013.png,81,1000,175,1109,1
1257_1122391687_03_WRI-L1_M013.png,393,427,538,550,1
1257_1122391740_03_WRI-L2_M013.png,262,81,284,120,1
1257_1122391740_03_WRI-L2_M013.png,22,887,58,907,1
1257_1122391740_03_WRI-L2_M013.png,373,592,495,669,1
1258_0309807289_01_WRI-R1_M016.png,595,843,648,964,1
1258_0309807333_01_WRI-R2_M016.png,492,228,560,343,
1259_0823186482_01_WRI-R1_M013.png,611,601,661,672,
1259_0823186527_01_WRI-R2_M013.png,476,681,526,750,
1260_0373315491_01_WRI-L1_F011.png,29,1020,96,1058,
1260_0373315491_01_WRI-L1_F011.png,118,102,272,546,1
1260_0373315512_01_WRI-L2_F011.png,75,1025,129,1090,1
1261_0294888151_01_WRI-R1_M012.png,496,849,538,918,1
1261_0294888151_01_WRI-R1_M012.png,134,547,322,608,1
1261_0294888209_01_WRI-R2_M012.png,0,6,17,29,1
1261_0294888209_01_WRI-R2_M012.png,132,453,277,529,1
1262_0206304347_01_WRI-R1_F008.png,445,865,477,935,1
1262_0206304380_01_WRI-R2_F008.png,406,901,445,974,1
1263_0952914152_01_WRI-R1_F012.png,693,61,748,141,1
1263_0952914152_01_WRI-R1_F012.png,205,550,385,623,1
1263_0952914211_01_WRI-R2_F012.png,529,494,565,531,1
1263_0952914211_01_WRI-R2_F012.png,536,0,601,32,1
1263_0952914211_01_WRI-R2_F012.png,250,544,409,666,1
1263_0953509468_02_WRI-R1_F012.png,746,575,791,649,1
1263_0953509468_02_WRI-R1_F012.png,294,509,480,587,1
1263_0953509496_02_WRI-R2_F012.png,548,755,576,796,1
1263_0953509496_02_WRI-R2_F012.png,282,433,439,560,
1263_0954115781_03_WRI-R1_F012.png,739,786,793,859,1
1263_0954115781_03_WRI-R1_F012.png,285,466,480,555,1
1263_0954115806_03_WRI-R2_F012.png,562,747,613,823,1
1263_0954115806_03_WRI-R2_F012.png,229,459,389,602,1
1263_0954717389_04_WRI-R1_F012.png,501,380,530,416,1
1263_0954717389_04_WRI-R1_F012.png,156,490,349,603,
1263_0954717389_04_WRI-R1_F012.png,530,579,540,654,
1263_0954717389_04_WRI-R1_F012.png,424,451,477,511,
1263_0954717435_04_WRI-R2_F012.png,393,404,427,482,
1263_0954717435_04_WRI-R2_F012.png,372,276,396,310,1
1263_0954717435_04_WRI-R2_F012.png,124,455,286,581,
1264_0211544154_01_WRI-R1_M015.png,477,785,547,906,1
1264_0211544154_01_WRI-R1_M015.png,418,338,477,399,1
1264_0211544154_01_WRI-R1_M015.png,119,389,335,486,1
1264_0211544197_01_WRI-R2_M015.png,406,191,475,307,1
1264_0211544197_01_WRI-R2_M015.png,171,425,314,522,1
1264_0211544197_01_WRI-R2_M015.png,123,405,190,764,1
1264_0211544197_01_WRI-R2_M015.png,274,353,369,655,1
1264_0213319278_02_WRI-R1_M015.png,492,701,517,725,1
1264_0213319278_02_WRI-R1_M015.png,514,749,524,813,1
1264_0213319278_02_WRI-R1_M015.png,406,452,466,515,1
1264_0213319278_02_WRI-R1_M015.png,114,503,336,622,
1264_0213319334_02_WRI-R2_M015.png,313,672,336,701,
1264_0213319334_02_WRI-R2_M015.png,330,746,344,821,
1264_0213319334_02_WRI-R2_M015.png,104,569,260,661,
1265_0758945078_01_WRI-L1_F006.png,2,241,54,304,1
1265_0758945122_01_WRI-L2_F006.png,5,122,58,195,1
1266_0903554885_01_WRI-R1_M014.png,706,250,760,331,1
1266_0903554885_01_WRI-R1_M014.png,605,454,686,539,1
1266_0903554885_01_WRI-R1_M014.png,271,496,527,609,1
1266_0903554965_01_WRI-R2_M014.png,288,369,498,512,1
1266_0903554965_01_WRI-R2_M014.png,460,350,517,415,1
1266_0903554965_01_WRI-R2_M014.png,580,88,613,158,1
1266_0903991285_02_WRI-R1_M014.png,614,302,646,339,1
1266_0903991285_02_WRI-R1_M014.png,515,497,591,576,1
1266_0903991285_02_WRI-R1_M014.png,179,581,424,674,1
1266_0903991398_02_WRI-R2_M014.png,229,623,435,795,
1266_0903991398_02_WRI-R2_M014.png,517,292,547,334,1
1266_0904769958_03_WRI-R1_M014.png,794,395,826,433,1
1266_0904769958_03_WRI-R1_M014.png,91,343,537,800,1
1266_0904769958_03_WRI-R1_M014.png,289,578,517,688,1
1266_0904769958_03_WRI-R1_M014.png,587,468,670,557,1
1266_0904770016_04_WRI-R2_M014.png,301,706,482,844,1
1266_0904770016_04_WRI-R2_M014.png,617,212,660,263,
1266_0904770016_04_WRI-R2_M014.png,371,478,447,952,
1266_0905888346_05_WRI-R1_M014.png,49,871,78,911,1
1266_0905888346_05_WRI-R1_M014.png,627,795,641,909,1
1266_0905888346_05_WRI-R1_M014.png,519,368,603,453,
1266_0905888346_05_WRI-R1_M014.png,198,477,424,584,
1266_0905888346_05_WRI-R1_M014.png,201,512,274,822,1
1266_0905888346_05_WRI-R1_M014.png,49,211,430,688,1
1266_0905888346_05_WRI-R1_M014.png,493,663,537,717,
1266_0905888396_05_WRI-R2_M014.png,466,982,543,1102,
1266_0905888396_05_WRI-R2_M014.png,286,281,372,777,1
1266_0905888396_05_WRI-R2_M014.png,213,541,422,664,1
1266_0906582461_06_WRI-R1_M014.png,545,591,629,681,1
1266_0906582461_06_WRI-R1_M014.png,254,701,474,795,1
1266_0906582461_06_WRI-R1_M014.png,812,1071,852,1187,1
1266_0906582461_06_WRI-R1_M014.png,252,744,351,1026,1
1266_0906582461_06_WRI-R1_M014.png,81,454,498,913,1
1266_0906582497_06_WRI-R2_M014.png,212,738,416,872,1
1266_0906582497_06_WRI-R2_M014.png,363,673,435,742,1
1266_0906582497_06_WRI-R2_M014.png,611,1038,681,1160,1
1266_0906582497_06_WRI-R2_M014.png,197,490,359,983,1
1266_0906582497_06_WRI-R2_M014.png,210,780,280,936,1
1267_0942530050_01_WRI-R1_M010.png,613,180,659,248,1
1267_0942530089_01_WRI-R2_M010.png,539,339,602,405,1
1268_0508060365_01_WRI-R1_M010.png,488,342,552,413,1
1268_0508060394_01_WRI-R2_M010.png,322,405,341,432,1
1268_0508060394_01_WRI-R2_M010.png,107,315,178,614,1
1268_0508060394_01_WRI-R2_M010.png,146,395,275,460,1
1269_1307484387_01_WRI-L1_F012.png,499,937,556,1014,1
1269_1307484440_01_WRI-L2_F012.png,382,854,409,896,
1269_1307484440_01_WRI-L2_F012.png,407,983,430,1049,
1270_0959831665_01_WRI-R1_M014.png,487,608,526,682,1
1270_0959831711_01_WRI-R2_M014.png,468,742,518,816,1
1271_1128961909_01_WRI-L1_F008.png,215,357,337,426,
1271_1128961909_01_WRI-L1_F008.png,16,363,78,433,
1271_1128961945_01_WRI-L2_F008.png,130,429,225,488,1
1271_1128961945_01_WRI-L2_F008.png,16,337,80,408,1
1272_0548500350_01_WRI-R1_F011.png,468,866,501,900,
1272_0548500350_01_WRI-R1_F011.png,506,950,533,1071,1
1272_0548500350_01_WRI-R1_F011.png,157,411,308,480,1
1272_0548500375_01_WRI-R2_F011.png,393,933,439,1051,1
1272_0548500375_01_WRI-R2_F011.png,377,855,406,895,1
1272_0548500375_01_WRI-R2_F011.png,174,418,301,511,1
1273_0728391268_01_WRI-R1_F004.png,188,423,283,463,1
1273_0728391268_01_WRI-R1_F004.png,416,215,442,248,1
1273_0728391268_01_WRI-R1_F004.png,513,780,531,852,
1273_0728391294_01_WRI-R2_F004.png,201,378,289,461,
1273_0728391294_01_WRI-R2_F004.png,352,133,379,173,
1274_0815167751_01_WRI-R1_M008.png,164,461,292,525,
1274_0815167751_01_WRI-R1_M008.png,528,955,600,1032,
1274_0815167809_01_WRI-R2_M008.png,216,430,306,495,
1274_0815167809_01_WRI-R2_M008.png,433,48,518,168,
1274_0815830286_02_WRI-R1_M008.png,225,620,350,677,
1274_0815830286_02_WRI-R1_M008.png,548,948,639,1069,1
1274_0815830320_02_WRI-R2_M008.png,202,576,297,642,1
1274_0815830320_02_WRI-R2_M008.png,416,1015,474,1136,
1274_0815830320_02_WRI-R2_M008.png,271,36,311,86,
1274_0816948944_03_WRI-R1_M008.png,187,337,312,395,1
1274_0816948944_03_WRI-R1_M008.png,532,725,617,844,1
1274_0816949035_04_WRI-R2_M008.png,229,464,324,509,
1274_0816949035_04_WRI-R2_M008.png,417,828,502,945,
1274_0817894948_05_WRI-R1_M008.png,76,557,206,633,1
1274_0817894948_05_WRI-R1_M008.png,386,660,472,778,1
1274_0817895025_06_WRI-R2_M008.png,90,386,189,450,
1274_0817895025_06_WRI-R2_M008.png,245,87,332,203,
1274_0817895025_06_WRI-R2_M008.png,74,368,119,632,
1274_0817895025_06_WRI-R2_M008.png,176,338,196,524,1
1275_0760080705_01_WRI-R1_F011.png,431,818,457,851,1
1275_0760080705_01_WRI-R1_F011.png,462,805,471,910,1
1275_0760080736_01_WRI-R2_F011.png,310,157,340,200,1
1276_0412272183_01_WRI-R1_F010.png,143,955,175,992,1
1276_0412272223_01_WRI-R2_F010.png,79,886,105,919,1
1277_1150124914_01_WRI-R1_F011.png,591,862,646,931,1
1277_1150124947_01_WRI-R2_F011.png,421,914,469,980,1
1278_0747292176_01_WRI-L1_M004.png,51,961,88,999,1
1278_0747292176_01_WRI-L1_M004.png,321,591,425,666,1
1278_0747292207_01_WRI-L2_M004.png,16,844,80,958,1
1278_0747292207_01_WRI-L2_M004.png,296,514,371,576,1
1278_0747292833_01_WRI-L1_M004.png,24,834,65,862,1
1278_0747292833_01_WRI-L1_M004.png,55,44,82,76,1
1278_0747292833_01_WRI-L1_M004.png,253,558,357,626,1
1278_0747292873_01_WRI-L2_M004.png,22,772,109,891,1
1278_0747292873_01_WRI-L2_M004.png,185,560,259,635,1
1278_0747971447_02_WRI-L1_M005.png,246,156,304,277,1
1278_0747971447_02_WRI-L1_M005.png,394,622,478,725,1
1278_0747971447_02_WRI-L1_M005.png,296,581,354,631,1
1278_0747971447_02_WRI-L1_M005.png,399,699,479,807,
1278_0747971447_02_WRI-L1_M005.png,314,579,430,832,
1278_0747971470_02_WRI-L2_M005.png,326,305,384,427,1
1278_0747971470_02_WRI-L2_M005.png,422,710,485,776,1
1278_0747971470_02_WRI-L2_M005.png,465,724,514,787,
1278_0748574441_03_WRI-L1_M005.png,56,1002,80,1044,
1278_0748574441_03_WRI-L1_M005.png,20,1044,58,1085,1
1278_0748574441_03_WRI-L1_M005.png,256,521,367,621,1
1278_0748574441_03_WRI-L1_M005.png,153,537,211,590,
1278_0748574441_03_WRI-L1_M005.png,240,487,279,650,
1278_0748574441_03_WRI-L1_M005.png,338,571,369,680,1
1278_0748574441_03_WRI-L1_M005.png,203,523,213,638,1
1278_0748574441_03_WRI-L1_M005.png,150,508,164,740,1
1278_0748574503_03_WRI-L2_M005.png,83,1019,117,1078,1
1278_0748574503_03_WRI-L2_M005.png,9,1042,32,1108,1
1278_0748574503_03_WRI-L2_M005.png,158,525,240,598,1
1278_0748574503_03_WRI-L2_M005.png,138,495,193,787,1
1278_0748574503_03_WRI-L2_M005.png,227,517,243,748,1
1278_0749442064_04_WRI-L1_M005.png,133,964,166,1006,1
1278_0749442064_04_WRI-L1_M005.png,159,651,224,714,1
1278_0749442064_04_WRI-L1_M005.png,270,620,376,722,1
1278_0749442064_04_WRI-L1_M005.png,354,628,383,909,1
1278_0749442064_04_WRI-L1_M005.png,246,598,295,769,1
1278_0749442144_04_WRI-L2_M005.png,138,548,228,629,1
1278_0749442144_04_WRI-L2_M005.png,73,950,100,989,
1278_0749442144_04_WRI-L2_M005.png,103,567,164,625,
1278_0749442144_04_WRI-L2_M005.png,91,499,128,776,1
1278_0749442144_04_WRI-L2_M005.png,124,498,186,806,1
1278_0749442144_04_WRI-L2_M005.png,217,541,223,687,1
1279_0451529107_01_WRI-L1_F007.png,313,690,424,782,1
1279_0451529107_01_WRI-L1_F007.png,178,677,251,728,
1279_0451529107_01_WRI-L1_F007.png,5,364,78,483,
1279_0451529211_01_WRI-L2_F007.png,167,646,281,759,1
1279_0451529211_01_WRI-L2_F007.png,268,649,330,703,1
1279_0451529211_01_WRI-L2_F007.png,36,245,106,361,
1279_0451532068_02_WRI-L1_F007.png,379,691,497,802,
1279_0451532068_02_WRI-L1_F007.png,239,695,311,763,1
1279_0451532068_02_WRI-L1_F007.png,6,159,80,280,1
1279_0451532134_02_WRI-L2_F007.png,244,524,347,603,1
1279_0451532134_02_WRI-L2_F007.png,321,475,400,529,1
1279_0451532134_02_WRI-L2_F007.png,60,121,124,239,1
1280_0847425904_01_WRI-R1_F016.png,528,388,583,448,1
1280_0847425904_01_WRI-R1_F016.png,198,477,373,532,1
1280_0847425934_01_WRI-R2_F016.png,424,61,486,128,1
1280_0847425934_01_WRI-R2_F016.png,239,459,368,531,
1280_0847425934_01_WRI-R2_F016.png,318,206,402,432,
1281_0617111285_01_WRI-R1_M015.png,565,1050,631,1133,
1281_0617111316_01_WRI-R2_M015.png,511,1114,577,1198,1
1282_0331440181_01_WRI-L1_M001.png,243,409,322,477,1
1282_0331440181_01_WRI-L1_M001.png,135,46,154,75,1
1282_0331440227_01_WRI-L2_M001.png,127,296,196,365,
1282_0331440227_01_WRI-L2_M001.png,2,47,20,71,
1283_0402792011_01_WRI-L1_M009.png,247,539,377,613,
1283_0402792035_01_WRI-L2_M009.png,147,361,255,430,
1283_0402792035_01_WRI-L2_M009.png,16,381,55,452,
1283_0493242953_02_WRI-R1_M012.png,468,59,514,128,
1283_0493242953_02_WRI-R1_M012.png,157,308,318,382,1
1283_0493243006_03_WRI-R2_M012.png,168,426,306,500,1
1283_0493243006_03_WRI-R2_M012.png,394,391,445,462,1
1283_0493243006_03_WRI-R2_M012.png,116,315,226,775,1
1283_0495042565_04_WRI-R1_M012.png,470,200,497,234,
1283_0495042565_04_WRI-R1_M012.png,502,454,533,524,
1283_0495042565_04_WRI-R1_M012.png,175,530,343,636,1
1283_0495042565_04_WRI-R1_M012.png,185,572,232,763,1
1283_0495042606_04_WRI-R2_M012.png,347,375,377,416,
1283_0495042606_04_WRI-R2_M012.png,367,515,389,582,
1283_0495042606_04_WRI-R2_M012.png,135,549,266,624,
1283_0495042606_04_WRI-R2_M012.png,143,598,198,789,
1284_0363502358_01_WRI-L1_M010.png,292,552,428,628,1
1284_0363502358_01_WRI-L1_M010.png,137,500,215,583,1
1284_0363502358_01_WRI-L1_M010.png,7,130,35,157,
1284_0363502358_01_WRI-L1_M010.png,22,66,52,101,
1284_0363502429_01_WRI-L2_M010.png,142,290,182,345,1
1284_0363502429_01_WRI-L2_M010.png,360,592,529,728,1
1284_0363502429_01_WRI-L2_M010.png,487,1705,536,1791,1
1284_0363502429_01_WRI-L2_M010.png,269,372,416,902,1
1284_0363502429_01_WRI-L2_M010.png,490,508,584,845,
1284_0363984602_02_WRI-L1_M010.png,7,282,53,358,
1284_0363984602_02_WRI-L1_M010.png,366,415,470,491,1
1284_0363984602_02_WRI-L1_M010.png,210,364,292,418,1
1284_0363984630_02_WRI-L2_M010.png,18,289,70,367,1
1284_0363984630_02_WRI-L2_M010.png,287,646,390,752,1
1284_0363984630_02_WRI-L2_M010.png,317,596,406,683,1
1284_0364674111_03_WRI-L1_M010.png,33,637,59,662,1
1284_0364674111_03_WRI-L1_M010.png,317,724,432,818,1
1284_0364674111_03_WRI-L1_M010.png,164,685,259,767,1
1284_0364674140_03_WRI-L2_M010.png,20,97,73,167,1
1284_0364674140_03_WRI-L2_M010.png,293,436,387,527,1
1284_0364674140_03_WRI-L2_M010.png,245,498,337,600,1
1284_0365288310_04_WRI-L1_M010.png,65,717,127,784,1
1284_0365288310_04_WRI-L1_M010.png,378,563,493,645,1
1284_0365288310_04_WRI-L1_M010.png,232,533,323,623,1
1284_0365288370_04_WRI-L2_M010.png,7,67,29,101,1
1284_0365288370_04_WRI-L2_M010.png,204,387,312,523,
1284_0365288370_04_WRI-L2_M010.png,62,898,94,960,1
1284_0366490406_05_WRI-L1_M010.png,8,667,22,691,1
1284_0366490406_05_WRI-L1_M010.png,231,486,335,584,1
1284_0366490406_05_WRI-L1_M010.png,84,454,165,572,1
1284_0366490406_05_WRI-L1_M010.png,9,403,27,427,1
1284_0366490406_05_WRI-L1_M010.png,74,403,99,685,1
1284_0366490406_05_WRI-L1_M010.png,147,432,179,755,1
1284_0366490406_05_WRI-L1_M010.png,219,453,248,755,1
1284_0366490406_05_WRI-L1_M010.png,313,496,349,751,1
1284_0366490476_05_WRI-L2_M010.png,6,392,22,416,1
1284_0366490476_05_WRI-L2_M010.png,111,497,224,621,1
1284_0366490476_05_WRI-L2_M010.png,5,332,29,354,1
